CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
ACCY,301,12,21,4,2,0,0,"Gong, Jianxin"
ACCY,301,7,21,4,0,0,0,"Brown, Clifton E"
ACCY,302,15,22,1,0,0,0,"Chen, Xiaoling"
ACCY,302,18,21,0,0,0,0,"Chen, Xiaoling"
ACCY,302,12,24,4,0,0,0,"Turner, Cynthia W"
ACCY,302,14,24,1,0,0,0,"Chen, Xiaoling"
ACCY,302,20,22,1,0,0,0,"Sandretto, Michael J"
ACCY,302,22,17,4,0,0,0,"Sandretto, Michael J"
ACCY,302,15,27,2,0,0,0,"Sandretto, Michael J"
ACCY,303,33,10,1,0,0,0,"Elliott, W B"
ACCY,303,35,8,0,0,0,0,"Elliott, W B"
ACCY,303,37,7,0,0,0,0,"Keshk, Walied E"
ACCY,303,39,4,0,0,0,1,"Wang, Jundong"
ACCY,304,20,13,0,0,0,0,"Wu, Martin G"
ACCY,304,19,18,3,0,0,0,"Wu, Martin G"
ACCY,304,27,8,0,0,0,0,"Wu, Martin G"
ACCY,312,9,25,4,0,0,0,"Varadharajan, Anupama"
ACCY,312,13,29,0,0,0,0,"Varadharajan, Anupama"
ACCY,312,9,29,4,0,0,0,"Varadharajan, Anupama"
ACCY,312,24,13,4,0,0,1,"Holder, Daniel E"
ACCY,312,14,19,3,0,0,2,"Holder, Daniel E"
ACCY,405,11,10,2,0,0,1,"Pike, Joel E"
ACCY,405,12,20,0,0,0,0,"Pike, Joel E"
ACCY,405,17,14,1,0,0,0,"Mathrumandiram, Padmakuma"
ACCY,405,22,8,0,0,0,0,"Pomeroy, Bradley M"
ACCY,405,17,14,0,0,0,0,"Pomeroy, Bradley M"
ACCY,405,14,16,1,0,0,1,"Pomeroy, Bradley M"
ACCY,405,14,16,2,0,0,0,"Mathrumandiram, Padmakuma"
ACCY,451,2,24,0,0,0,0,"Sternburg, Thomas"
ACCY,451,8,22,0,0,0,0,"Sternburg, Thomas"
ACCY,500,15,14,1,0,0,0,"Zhang, Li"
ACCY,500,37,15,0,0,0,0,"Venugopalan, Raghunathan"
ACCY,502,23,9,0,0,0,0,"Kao, Glenda W"
ACCY,502,23,9,0,0,0,0,"Kao, Glenda W"
ACCY,503,25,13,1,0,0,0,"Venugopalan, Raghunathan"
ACCY,503,35,4,0,0,0,0,"Venugopalan, Raghunathan"
ACCY,504,16,16,0,0,0,0,"Turner, Cynthia W"
ACCY,505,41,2,0,0,0,0,"Finnegan, Thomas"
ACCY,505,39,8,0,0,0,0,"Finnegan, Thomas"
ACCY,505,42,2,0,0,0,0,"Finnegan, Thomas"
ACCY,510,27,13,0,0,0,0,"Polinski, Paul W"
ACCY,510,21,12,1,0,0,0,"Polinski, Paul W"
ACCY,510,33,6,0,0,0,0,"Polinski, Paul W"
ACCY,511,26,13,0,0,0,0,"Abdel-Khalik, Ahmed R"
ACCY,512,34,10,0,0,0,0,"Schwartz, Rachel"
ACCY,512,40,2,0,0,0,0,"Schwartz, Rachel"
ACCY,512,35,7,0,0,0,0,"Schwartz, Rachel"
ACCY,512,29,14,0,0,0,0,"Chandler, John S"
ACCY,512,35,8,0,0,0,0,"Chandler, John S"
ACCY,512,32,9,0,0,0,0,"Chandler, John S"
ACCY,515,15,20,0,0,0,0,"Beck, Paul J"
ACCY,517,13,22,0,0,0,0,"Ibrahim, Adel Nematallah"
ACCY,517,15,17,0,0,0,0,"Ibrahim, Adel Nematallah"
ACCY,517,14,14,0,0,0,0,"Ibrahim, Adel Nematallah"
ACCY,552,15,12,3,0,0,0,"Crowley, Vincent S"
ACCY,553,19,11,0,0,0,0,"Aquino, Glenn D"
ACCY,553,19,11,0,0,0,0,"Whitlock, Brian T"
ACCY,556,27,6,0,0,0,0,"Aquino, Glenn D"
ACCY,556,11,12,0,0,0,0,"Aquino, Glenn D"
ACCY,593,31,14,0,0,0,0,"Ziegler, Richard E"
ACCY,593,20,20,0,0,0,0,"Ziegler, Richard E"
ACE,100,6,10,8,1,0,0,"Turi, Kedir N"
ACE,100,5,12,7,2,0,0,"Hanig, Ross A"
ACE,100,7,7,7,2,1,0,"Hanig, Ross A"
ACE,100,8,7,10,0,0,0,"Turi, Kedir N"
ACE,100,7,13,5,0,1,0,"Rodriguez, Divina Gracia"
ACE,100,8,8,5,4,0,0,"Rodriguez, Divina Gracia"
ACE,100,9,9,6,0,1,0,"Kim, Hyun"
ACE,100,15,5,2,0,0,0,"Kim, Hyun"
ACE,161,19,2,2,2,0,0,"Lo, Alexander C"
ACE,161,9,10,1,1,1,0,"Rogalla, Valerie"
ACE,161,17,6,2,0,0,0,"Lo, Alexander C"
ACE,161,19,5,1,0,0,0,"Lo, Alexander C"
ACE,161,19,4,0,1,0,0,"Lo, Alexander C"
ACE,161,19,2,2,0,0,0,"Lo, Alexander C"
ACE,161,23,1,1,0,0,0,"Lo, Alexander C"
ACE,161,4,4,7,2,4,0,"Rogalla, Valerie"
ACE,161,8,10,5,2,0,0,"Rogalla, Valerie"
ACE,161,8,7,5,1,2,0,"Rogalla, Valerie"
ACE,222,68,71,30,9,3,2,"Stoddard, Paul B"
ACE,240,18,37,28,1,0,0,"Braden, John B"
ACE,251,45,43,11,3,1,1,"Baylis, Katherine R"
ACE,255,16,6,1,0,0,0,"Allen-Smith, Joyce E"
ACE,261,19,24,18,4,4,0,"Kirwan, Barrett E"
ACE,306,20,12,2,0,0,0,"Endres, A B"
ACE,310,69,42,4,2,2,1,"Dissanayake, Sahan T"
ACE,332,14,14,0,0,0,0,"Hornbaker, Robert H"
ACE,341,24,2,2,0,0,0,"Finnegan, Ann B"
ACE,345,49,33,8,3,0,0,"Paulson, Nicholas D"
ACE,428,56,28,16,2,0,0,"Mallory, Mindy L"
ACE,435,22,48,7,0,0,1,"Nogueira, Lia"
ACE,444,9,15,4,1,0,0,"Schnitkey, Gary D"
ACE,444,8,10,3,1,0,0,"Schnitkey, Gary D"
ACE,447,17,7,2,0,0,0,"Ellinger, Paul N"
ACE,454,16,15,2,2,0,0,"Allen-Smith, Joyce E"
ACE,455,5,18,7,1,0,0,"Nogueira, Lia"
ACE,476,16,15,7,1,0,0,"Beller, Andrea H"
ACE,562,20,3,0,0,0,0,"Paulson, Nicholas D"
ACE,564,17,4,0,0,0,0,"Paulson, Nicholas D"
ACES,101,21,1,0,0,1,0,"Simmons, F W"
ACES,101,22,0,1,0,0,0,"Simmons, F W"
ACES,101,22,0,0,1,0,0,"Simmons, F W"
ACES,101,23,0,1,0,0,0,"Simmons, F W"
ACES,101,20,0,1,0,0,0,"Simmons, F W"
ACES,101,19,1,1,0,1,0,"Simmons, F W"
ACES,101,18,3,1,0,0,0,"Simmons, F W"
ACES,101,21,1,1,0,0,0,"Simmons, F W"
ACES,101,22,1,0,0,0,0,"Simmons, F W"
ACES,101,20,2,0,0,0,0,"Simmons, F W"
ADV,300,148,70,25,5,4,2,"Hall, Steven R"
ADV,300,217,92,26,4,9,2,"Hall, Steven R"
ADV,400,16,9,0,0,0,0,"Ham, Chang Dae"
ADV,400,28,4,5,0,0,0,"Vargas, Patrick T"
ADV,410,45,12,0,0,0,0,"Victor, Salvador R"
ADV,412,9,40,15,3,0,0,"Chambers, Jason P"
ADV,450,37,88,24,0,0,0,"Sheldon, Peter S"
ADV,476,18,12,0,0,0,0,"Nelson, Michelle R"
ADV,481,43,37,3,0,0,0,"Oh, Sang Do"
ADV,483,30,7,1,0,0,0,"Nelson, Michelle R"
ADV,483,18,14,0,0,0,0,"Clifton, Rhiannon L"
ADV,491,21,27,1,0,0,0,"Duff, Brittany"
ADV,493,26,21,7,1,0,1,"Pomata, Veronica L"
ADV,493,16,27,11,0,0,0,"Ceisel, Christina M"
AE,100,43,3,0,0,0,0,"Dutton, J C"
AE,100,46,1,1,0,0,1,"Bretl, Timothy W"
AE,202,26,14,4,0,0,0,"Langbort, Cedric"
AE,311,18,40,20,2,1,1,"Austin, Joanna M"
AE,321,12,33,18,9,7,2,"Chasiotis, Ioannis"
AE,352,26,35,22,3,2,1,"Namachchivaya, N S"
AE,402,19,23,6,0,0,0,"Conway, Bruce A"
AE,412,20,19,4,0,0,0,"Bodony, Daniel J"
AE,416,18,33,3,0,1,0,"Sukumar, Pritam P"
AE,433,75,12,2,0,0,0,"Jackson, Thomas L"
AE,440,36,8,1,0,0,0,"Selig, Michael S"
AE,460,63,19,0,0,0,0,"Elliott, Gregory S"
AE,470,33,27,12,3,2,0,"Geubelle, Philippe H"
AE,504,24,3,0,0,0,0,"Conway, Bruce A"
AFRO,100,18,7,1,1,1,0,"Hamilton, Jonathan L"
AFRO,101,6,10,5,0,0,0,"Hoff, Tamara L"
AFRO,103,41,4,0,2,0,0,"Kwakye, Chamara"
AFRO,199,12,13,4,0,2,0,"Patterson, William"
AFRO,342,6,22,5,1,0,0,"Muhammad, Ray"
AFRO,410,30,1,0,0,0,0,"Benson, Christopher D"
AFST,210,15,11,3,0,1,0,"Basu, Manisha"
AFST,222,45,16,2,0,2,0,"Barro, Maimouna A"
AGCM,430,18,15,5,0,0,0,"Reisner, Ann E"
AGED,100,14,6,2,0,0,0,"Flournoy, Corey"
AGED,220,11,5,2,2,1,0,"Krapf, Brandy M"
AGED,230,17,4,3,1,2,0,"Anderson, James C"
AGED,260,20,7,1,1,0,0,"Burgoon, Lisa A"
AGED,260,21,4,3,0,0,0,"Burgoon, Lisa A"
AGED,260,27,1,0,0,0,0,"Brady, Claire"
AGED,260,21,5,1,1,0,0,"Burgoon, Lisa A"
AGED,280,13,5,5,1,2,0,"Flournoy, Corey"
AHS,199,43,3,0,0,0,0,"Bobitt, Julie L"
AHS,199,46,3,0,1,0,0,"Bobitt, Julie L"
AHS,365,38,1,0,0,0,0,"Graber, Kim C"
AIS,101,8,12,1,0,3,0,"Reed, Tamilia D"
AIS,101,11,11,0,0,1,0,"Clark, David A"
AIS,101,15,11,0,0,0,0,"Reed, Tamilia D"
AIS,101,14,10,1,0,1,0,"Stanciu, Cristina"
AIS,101,13,9,3,0,0,0,"Stanciu, Cristina"
AIS,101,13,9,0,0,0,0,"Stanciu, Cristina"
ANSC,100,61,61,28,1,1,1,"Parrett, Douglas F"
ANSC,103,74,0,0,0,1,0,"Cobb, Alan R"
ANSC,206,55,5,1,0,0,0,"Kline, Kevin H"
ANSC,207,17,6,3,1,0,0,"Brandt, Adam L"
ANSC,207,18,4,2,0,0,0,"Albert, Sarah D"
ANSC,207,17,7,2,0,0,0,"Faber, Trevor A"
ANSC,207,20,5,1,1,0,0,"Faber, Trevor A"
ANSC,207,10,5,4,2,0,0,"Brandt, Adam L"
ANSC,207,10,5,5,1,0,0,"Brandt, Adam L"
ANSC,207,13,4,2,2,0,0,"Faber, Trevor A"
ANSC,221,52,42,33,7,1,1,"Beever, Jonathan E"
ANSC,222,16,42,42,37,5,3,"Beverly, Joseph L"
ANSC,298,61,2,3,0,1,0,"Clark, Jimmy H"
ANSC,321,41,48,17,1,0,2,"Loor, Juan J"
ANSC,350,57,3,2,0,0,0,"White, Bryan A"
ANSC,363,58,11,0,0,0,0,"Johnson, Janeen L"
ANSC,400,28,4,1,0,0,0,"Hutjens, Michael F"
ANSC,401,30,8,0,0,0,0,"Parrett, Douglas F"
ANSC,420,16,20,9,1,0,0,"Drackley, James K"
ANSC,431,44,15,9,2,1,0,"Nowak, Romana A"
ANSC,437,15,37,10,1,0,0,"Braundmeier-Fle, Andrea G"
ANSC,467,53,3,1,0,0,0,"Johnson, Janeen L"
ANTH,101,76,40,10,1,2,0,"Roseman, Charles C"
ANTH,102,5,10,5,1,0,1,"Fennell, Christopher"
ANTH,102,8,9,3,1,3,0,"Fennell, Christopher"
ANTH,102,8,13,0,1,0,0,"Fennell, Christopher"
ANTH,102,7,9,6,1,0,0,"Fennell, Christopher"
ANTH,102,8,6,6,2,1,0,"Fennell, Christopher"
ANTH,102,5,8,10,0,1,1,"Fennell, Christopher"
ANTH,102,14,16,10,1,0,0,"Polk, John D"
ANTH,103,147,143,7,2,0,1,"Acosta, Aide"
ANTH,104,13,4,3,1,1,0,"Farnell, Brenda M"
ANTH,104,13,13,4,1,1,0,"Farnell, Brenda M"
ANTH,104,13,16,2,0,0,0,"Farnell, Brenda M"
ANTH,105,49,50,18,5,2,0,"Pauketat, Timothy R"
ANTH,143,399,120,49,21,20,4,"Clancy, Kathryn B"
ANTH,143,35,12,8,9,4,0,"Shattuck, Milena"
ANTH,180,87,30,16,1,1,0,"Silverman, Helaine I"
ANTH,220,14,7,2,0,0,0,"Ambrose, Stanley H"
ANTH,220,6,10,6,1,0,0,"Ambrose, Stanley H"
ANTH,230,19,4,0,0,0,0,"Orta, Andrew"
ANTH,230,19,4,2,0,0,0,"Orta, Andrew"
ANTH,230,15,8,0,0,0,0,"Orta, Andrew"
ANTH,230,18,6,0,0,0,0,"Orta, Andrew"
ANTH,230,16,5,0,0,0,0,"Orta, Andrew"
ANTH,278,15,7,3,0,0,0,"Lucero, Lisa J"
ANTH,343,16,10,0,0,0,0,"Stumpf, Rebecca"
ANTH,399,21,5,2,0,1,0,"Moodie, Ellen"
ANTH,411,9,7,3,0,2,0,"Moodie, Ellen"
ANTH,414,10,10,1,0,0,0,"Gottlieb, Alma J"
ANTH,459,17,5,1,0,0,1,"Lucero, Lisa J"
ARAB,201,15,5,4,0,0,0,"Moshref, Ola A"
ARAB,201,22,2,0,0,0,0,"El-Aasar, Mohamed A"
ARAB,403,18,8,0,0,0,2,"Saadah, Eman"
ARCH,101,38,73,33,5,2,1,"Hicks, Stewart R"
ARCH,199,50,5,0,0,1,1,"Mink, Barry L"
ARCH,199,64,0,0,0,5,0,"Mink, Barry L"
ARCH,199,21,27,0,0,0,0,"Lapunzina, Alejandro"
ARCH,210,19,34,9,0,0,1,"Senseney, John R"
ARCH,231,92,33,4,1,0,0,"Taylor, Mark"
ARCH,271,19,36,2,0,1,0,"Hamlin, Lawrence J"
ARCH,271,20,40,2,0,0,0,"Warren, Allison M"
ARCH,341,11,42,11,2,2,0,"Strand, Richard K"
ARCH,342,15,36,9,0,1,0,"Boubekri, Mohamed"
ARCH,351,27,18,2,0,0,0,"Kansler, Jeffrey C"
ARCH,351,52,26,15,1,0,1,"Uihlein, Marci S"
ARCH,373,14,13,6,1,0,0,"Dearborn, Lynne M"
ARCH,373,12,16,1,2,0,1,"Erickson, Kevin N"
ARCH,373,14,34,0,0,0,0,"Lapunzina, Alejandro"
ARCH,407,19,13,6,0,1,2,"Minor, Heather H"
ARCH,409,20,27,1,0,0,0,"Lapunzina, Alejandro"
ARCH,414,18,24,2,1,0,1,"Minor, Heather H"
ARCH,415,10,11,8,0,0,0,"Kruty, Paul S"
ARCH,417,52,40,1,0,1,0,"Kruty, Paul S"
ARCH,423,21,4,0,0,0,0,"Anthony, Kathryn H"
ARCH,451,41,29,3,3,1,1,"Aminmansour, Abbas"
ARCH,452,68,10,1,0,0,0,"Aminmansour, Abbas"
ARCH,501,28,24,4,0,0,0,"Hall, Gaines B"
ARCH,577,10,41,23,0,0,0,"Armstrong, Paul J"
ARCH,595,26,20,3,0,0,0,"Aminmansour, Abbas"
ART,100,27,6,2,1,2,2,"Burns, Jennifer"
ART,202,21,1,0,0,0,0,"Rees, Joanna R"
ART,250,10,6,0,2,3,0,"Collins, Lauren A"
ARTD,201,10,27,3,0,0,0,"McDonagh, Deana C"
ARTD,213,27,1,0,0,0,1,"Jennings, John"
ARTD,225,28,14,0,0,0,0,"Rischau, Johann J"
ARTD,226,15,21,0,0,0,0,"Weightman, David I"
ARTD,301,8,22,8,0,0,1,"Elwell, Michael"
ARTD,310,9,11,1,0,0,0,"Benson, Eric"
ARTD,401,14,20,0,0,0,0,"Shin, Sung Soo"
ARTD,410,17,2,2,0,0,0,"Krohn, Jonathan A"
ARTD,445,23,13,1,0,0,0,"Thomas, Joyce K"
ARTD,499,11,12,0,0,0,0,"Valicenti, Frederick"
ARTE,201,14,7,0,0,0,0,"Duncum, Paul A"
ARTF,101,60,5,5,0,1,0,"Mette, Alan T"
ARTF,101,54,12,4,0,1,0,"Mette, Alan T"
ARTH,111,7,12,2,0,0,0,"Hansen, Natalie A"
ARTH,111,9,9,3,0,0,0,"Hansen, Natalie A"
ARTH,240,12,29,3,0,0,0,"O'Brien, David J"
ARTH,257,14,49,11,4,1,0,"Weissman, Terri"
ARTH,433,10,22,1,0,1,0,"Wood, Jeryldene M"
ARTH,445,25,4,0,0,0,0,"Small, Irene"
ARTS,280,11,9,1,0,0,0,"Cartwright, Stephen"
ARTS,350,8,15,3,0,1,0,
ASTR,100,167,94,9,2,1,2,"Dunne, Bryan C"
ASTR,121,24,41,35,6,3,2,"Wong, Tony"
ASTR,122,38,54,26,2,4,2,"Thompson, Laird A"
ASTR,150,180,85,14,5,0,0,"Looney, Leslie W"
ASTR,210,38,11,5,1,0,3,"Fields, Brian D"
ASTR,406,6,7,5,2,2,0,"Brunner, Robert J"
ATMS,100,142,102,14,6,0,1,"Frame, Jeffrey"
ATMS,100,123,114,20,2,1,0,"Frame, Jeffrey"
ATMS,120,195,42,7,1,0,0,"Snodgrass, Eric R"
ATMS,120,169,20,6,1,0,2,"Snodgrass, Eric R"
ATMS,140,46,16,3,1,0,0,"Schlesinger, Michael E"
ATMS,201,26,9,0,0,2,0,"Snodgrass, Eric R"
ATMS,301,11,15,6,0,0,0,"Riemer, Nicole"
ATMS,302,8,13,6,3,2,2,"Baidya Roy, Somnath"
ATMS,303,9,12,7,3,0,0,"Frame, Jeffrey"
ATMS,410,14,22,8,1,1,0,"Rauber, Robert M"
ATMS,447,9,12,0,0,0,1,"Jain, Atul"
AVI,101,14,9,3,1,0,1,"Seloover, Charles H"
AVI,200,11,7,2,1,1,0,"Hinebaugh, Kristina L"
BADM,199,20,5,0,0,0,0,"Magelli, Paul J"
BADM,199,57,1,0,0,0,0,"Sementi, Darcy A"
BADM,300,109,90,67,7,0,0,"Kindt, John W"
BADM,300,47,62,49,20,2,0,"Roszkowski, Mark E"
BADM,300,14,21,21,6,1,0,"Lansing, Paul"
BADM,310,344,184,83,35,0,0,"Love, E G"
BADM,311,36,5,1,1,0,0,"Rothman, Naomi B"
BADM,312,18,18,3,0,0,0,"Neuman, Eric J"
BADM,312,18,13,2,0,0,0,"Neuman, Eric J"
BADM,313,14,14,3,0,0,0,"Fang, Chichun"
BADM,320,205,82,20,5,2,0,"Otnes, Cornelia C"
BADM,320,219,78,19,5,1,0,"Otnes, Cornelia C"
BADM,321,21,17,2,0,0,0,"Tang, Ya"
BADM,322,22,3,3,0,0,0,"Yuan, Hong"
BADM,322,26,16,3,1,1,0,"Yuan, Hong"
BADM,323,23,7,0,0,0,0,"White, Tiffany B"
BADM,323,33,8,0,0,0,0,"White, Tiffany B"
BADM,324,20,13,0,0,1,0,"Preis, Michael W"
BADM,325,39,9,0,0,1,0,"Koo, Minkyung"
BADM,325,39,0,1,0,0,0,"Koo, Minkyung"
BADM,336,21,11,0,0,0,0,"Palekar, Udatta S"
BADM,350,10,28,4,0,0,0,"Sachdev, Vishal"
BADM,350,20,29,3,0,0,0,"Sachdev, Vishal"
BADM,351,14,8,0,0,0,0,"Burke, John C"
BADM,352,12,19,3,2,0,0,"Sachdev, Vishal"
BADM,353,23,6,3,0,0,0,"Tafti, Ali"
BADM,367,35,15,0,0,0,0,"Michael, Steven C"
BADM,374,13,13,3,0,0,1,"Engelbrecht-Wig, Richard"
BADM,374,11,8,4,0,0,2,"Engelbrecht-Wig, Richard"
BADM,377,17,25,2,0,0,0,"Taghaboni-Dutta, Fataneh"
BADM,380,44,8,1,0,0,0,"Kim, Minyoung"
BADM,381,33,4,0,0,0,0,"Aguilera Vaques, Ruth"
BADM,382,31,6,0,1,1,0,"Alexandre, Maria T"
BADM,395,12,9,0,0,0,0,"Lansing, Paul"
BADM,420,14,17,0,0,0,0,"Adaval, Rashmi"
BADM,420,13,10,2,0,0,0,"Ilhan, Behice E"
BADM,445,27,14,0,0,0,0,"Lanesskog, Stig"
BADM,449,39,5,1,0,0,0,"Liu, Chih I"
BADM,449,36,10,0,0,0,0,"Wang, I-Chen"
BADM,449,24,16,1,0,0,1,"Somaya, Deepak"
BADM,449,24,22,0,0,0,0,"Grahovac, Jovan"
BADM,449,26,6,1,0,0,0,"Fertig, Kevin"
BADM,449,26,16,1,0,0,0,"Somaya, Deepak"
BADM,449,22,23,0,0,0,0,"Grahovac, Jovan"
BADM,449,23,6,2,0,0,0,"Jain, Amit"
BADM,449,38,6,0,0,0,0,"Fertig, Kevin"
BADM,460,23,20,7,0,0,0,"Taghaboni-Dutta, Fataneh"
BADM,508,44,11,0,0,0,0,"Leblebici, Huseyin"
BADM,508,12,16,0,0,0,0,"Northcraft, Gregory B"
BADM,509,21,10,0,0,0,0,"Bednar, Michael K"
BADM,514,27,30,0,0,0,0,"Love, E G"
BADM,520,18,6,0,0,0,0,"Monroe, Kent B"
BADM,520,11,38,0,0,0,0,"Qualls, William J"
BADM,521,22,5,0,0,0,0,"Ghosh, Avijit"
BADM,525,4,46,1,0,0,0,"Qualls, William J"
BADM,529,33,8,0,0,0,0,"Yuan, Hong"
BADM,544,30,11,0,1,0,0,"Michael, Steven C"
BADM,544,19,11,1,0,0,0,"Michael, Steven C"
BADM,555,29,13,0,0,0,0,"Subramanyam, Ramanath"
BADM,556,25,3,0,0,0,0,"Nelson, Matthew L"
BADM,559,45,8,0,0,0,0,"Shaw, Michael J"
BADM,566,10,16,7,0,0,0,"Agrawal, Anupam"
BADM,567,25,12,0,0,0,0,"Anand, Gopesh J"
BADM,567,28,26,0,0,0,0,"Chhajed, Dilip"
BADM,572,17,16,1,0,0,0,"Petry, Joseph A"
BADM,573,23,28,2,0,0,0,"Kwon, Hyok-Jon D"
BADM,573,23,15,5,0,0,0,"Cohen, Susan I"
BADM,583,28,5,0,0,0,0,"Aguilera Vaques, Ruth"
BADM,590,29,1,0,0,0,0,"Adaval, Rashmi"
BADM,590,30,4,0,0,0,0,"Chhajed, Dilip"
BADM,590,18,23,0,0,0,0,"Mahoney, Joseph T"
BADM,590,39,10,0,0,0,0,"Chhajed, Dilip"
BADM,590,35,8,0,0,0,0,"Echambadi, Rajagopal"
BADM,593,16,7,1,1,0,0,"Shavitt, Sharon"
BIOC,455,15,13,5,1,0,0,"Grabner, Gail K"
BIOE,120,49,4,1,0,0,0,"Amos, Jennifer"
BIOE,120,22,1,1,0,0,0,"Amos, Jennifer"
BIOE,201,23,6,0,0,0,0,"Amos, Jennifer"
BIOE,298,12,11,4,0,0,0,"Myong, Su-A"
BIOE,301,21,21,0,0,0,0,"Wang, Yingxiao"
BIOE,414,23,34,1,0,0,0,"Gentry, Kenneth"
BIOE,415,30,8,0,0,0,0,"Gentry, Kenneth"
BIOP,401,22,6,1,0,0,0,"Spies, Maria"
BTW,250,13,9,0,1,0,0,"Hine, Angela L"
BTW,250,14,5,2,0,1,1,"Hechler, William D"
BTW,250,12,12,0,0,0,0,"Tienou, Debora"
BTW,250,14,7,2,0,0,0,"Chapman, Kendra E"
BTW,250,6,12,3,1,0,0,"Gilmore, Shawn P"
BTW,250,9,11,1,0,0,0,"Tienou, Debora"
BTW,250,14,7,1,0,0,0,"Nadolski, Esther D"
BTW,250,12,10,0,0,0,0,"Smith, Julia M"
BTW,250,9,9,3,1,1,0,"Chandler, Erin D"
BTW,250,10,12,0,1,0,0,"Mcwhorter, Sara L"
BTW,250,20,3,0,0,0,0,"Sheets, Frank R"
BTW,250,11,8,2,0,0,0,"Gabrieloff, Eduardo"
BTW,250,21,2,0,0,0,0,"Girard, Melissa"
BTW,250,17,4,3,0,0,0,"Tanyavutti, Eric"
BTW,250,21,3,0,0,0,0,"Tanyavutti, Eric"
BTW,250,23,1,0,0,0,0,"Girard, Melissa"
BTW,250,18,4,1,0,0,0,"Gelston, Sara"
BTW,250,18,3,0,0,0,0,"Lown-Hecht, Tania E"
BTW,250,14,9,0,0,0,0,"Kelly, Daniel"
BTW,250,19,3,1,0,0,0,"Gabrieloff, Eduardo"
BTW,250,18,4,0,0,0,0,"McQuiston, Erin M"
BTW,250,23,1,0,0,0,0,"Ridgway, Franklin W"
BTW,250,14,7,1,0,1,0,"Vredenburg, Jason"
BTW,261,19,4,0,0,0,0,"Grohens, Joseph"
BTW,261,18,4,0,0,1,0,"Grohens, Joseph"
BTW,261,20,1,1,0,0,0,"Grohens, Joseph"
BUS,101,31,2,0,0,0,0,"Gunsalus, C K"
BUS,101,31,1,0,0,0,0,"Gunsalus, C K"
BUS,101,30,1,0,0,0,0,"Gunsalus, C K"
BUS,101,29,1,0,0,0,0,"Gunsalus, C K"
BUS,101,29,4,0,0,0,0,"Gunsalus, C K"
BUS,101,26,6,0,0,0,0,"Gunsalus, C K"
